Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"tap(findTestObject(""Object Repository/androidButtons/FMUI(DEV)/penugasanPage/android.Penugasan.Button.Question2""), 0)",,,,2023-07-18 15:32:21,2023-07-18 15:32:22,0.444s,PASSED
"tap(findTestObject(""Object Repository/androidButtons/FMUI(DEV)/penugasanPage/android.Penugasan.DDL2.List1""), 0)",,,,2023-07-18 15:32:22,2023-07-18 15:32:23,1.898s,PASSED
"tap(findTestObject(""Object Repository/androidButtons/FMUI(DEV)/penugasanPage/android.Penugasan.Button.Question3""), 0)",,,,2023-07-18 15:32:23,2023-07-18 15:32:25,1.115s,PASSED
"tap(findTestObject(""Object Repository/androidButtons/FMUI(DEV)/penugasanPage/android.Penugasan.DDL3.List1""), 0)",,,,2023-07-18 15:32:25,2023-07-18 15:32:26,1.067s,PASSED
"tap(findTestObject(""Object Repository/TESTPENUGASAN/android.Penugasan.Button.Question4""), 0)",,,,2023-07-18 15:32:26,2023-07-18 15:32:27,1.147s,PASSED
"tap(findTestObject(""Object Repository/TESTPENUGASAN/android.Penugasan.Button.Question4.DDL3(PU)""), 0)",,,,2023-07-18 15:32:27,2023-07-18 15:32:29,1.948s,PASSED
"delay(2, STOP_ON_FAILURE)",,,,2023-07-18 15:32:29,2023-07-18 15:32:31,2.006s,PASSED
"swipe(0, 2100, 0, 1730)",,,,2023-07-18 15:32:31,2023-07-18 15:32:32,1.070s,PASSED
"delay(2, STOP_ON_FAILURE)",,,,2023-07-18 15:32:32,2023-07-18 15:32:34,2.016s,PASSED
"delay(2, STOP_ON_FAILURE)",,,,2023-07-18 15:32:34,2023-07-18 15:32:36,2.005s,PASSED
"tap(findTestObject(""Object Repository/TESTPENUGASAN/android.Penugasan.Button.Question5(PU)""), 0)",,,,2023-07-18 15:32:36,2023-07-18 15:32:37,1.089s,PASSED
"tap(findTestObject(""Object Repository/TESTPENUGASAN/android.Penugasan.Button.Question5.DDL1(PU)""), 0)",,,,2023-07-18 15:32:37,2023-07-18 15:32:38,1.025s,PASSED
"delay(2, STOP_ON_FAILURE)",,,,2023-07-18 15:32:38,2023-07-18 15:32:40,2.011s,PASSED
"tap(findTestObject(""Object Repository/TESTPENUGASAN/android.Penugasan.Button.Question6(PU)""), 0)",,,,2023-07-18 15:32:40,2023-07-18 15:32:41,0.955s,PASSED
"tap(findTestObject(""androidButtons/FMUI(DEV)/penugasanPage/android.Penugasan.Button.OKDatePicker.Question6""), 0)",,,,2023-07-18 15:32:41,2023-07-18 15:32:42,1.157s,PASSED
"delay(2, STOP_ON_FAILURE)",,,,2023-07-18 15:32:42,2023-07-18 15:32:44,2.005s,PASSED
"tap(findTestObject(""Object Repository/TESTPENUGASAN/android.Penugasan.Button.Question7(PU)""), 0)",,,,2023-07-18 15:32:44,2023-07-18 15:32:45,1.176s,PASSED
"tap(findTestObject(""Object Repository/TESTPENUGASAN/android.Penugasan.Button.Question7.DDL1(PU)""), 0)",,,,2023-07-18 15:32:45,2023-07-18 15:32:46,1.119s,PASSED
"tap(findTestObject(""Object Repository/TESTPENUGASAN/android.Penugasan.Button.Question8(PU)""), 0)",,,,2023-07-18 15:32:46,2023-07-18 15:32:48,1.194s,PASSED
"delay(2, STOP_ON_FAILURE)",,,,2023-07-18 15:32:48,2023-07-18 15:32:50,2.020s,PASSED
"delay(2, STOP_ON_FAILURE)",,,,2023-07-18 15:32:50,2023-07-18 15:32:52,2.003s,PASSED
"tap(findTestObject(""Object Repository/TESTPENUGASAN/android.Penugasan.Button.Question8.CameraButton(PU)""), 0)",,,,2023-07-18 15:32:52,2023-07-18 15:32:52,0.287s,PASSED
"delay(2, STOP_ON_FAILURE)",,,,2023-07-18 15:32:52,2023-07-18 15:32:54,2.015s,PASSED
"tap(findTestObject(""Object Repository/TESTPENUGASAN/android.Penugasan.Button.Question8.CameraButton.Shutter(PU)""), 0)",,,,2023-07-18 15:32:54,2023-07-18 15:32:55,0.729s,PASSED
"delay(2, STOP_ON_FAILURE)",,,,2023-07-18 15:32:55,2023-07-18 15:32:57,2.018s,PASSED
"tap(findTestObject(""Object Repository/TESTPENUGASAN/android.Penugasan.Button.Question8.CameraButton.Checklist(PU)""), 0)",,,,2023-07-18 15:32:57,2023-07-18 15:33:00,3.264s,PASSED
"delay(2, STOP_ON_FAILURE)",,,,2023-07-18 15:33:00,2023-07-18 15:33:02,2.017s,PASSED
"tap(findTestObject(""Object Repository/TESTPENUGASAN/android.Penugasan.Button.Question9(PU)""), 0)",,,,2023-07-18 15:33:02,2023-07-18 15:33:03,1.129s,PASSED
"tap(findTestObject(""Object Repository/TESTPENUGASAN/android.Penugasan.Button.Question9.DDL(PU)""), 0)",,,,2023-07-18 15:33:03,2023-07-18 15:33:04,1.348s,PASSED
"delay(2, STOP_ON_FAILURE)",,,,2023-07-18 15:33:04,2023-07-18 15:33:06,2.017s,PASSED
"tap(findTestObject(""Object Repository/TESTPENUGASAN/android.Penugasan.Button.Question10(PU).Nomor Telepon Aktif Konsumen""), 0)",,,,2023-07-18 15:33:06,2023-07-18 15:33:07,0.381s,PASSED
hideKeyboard(),,,,2023-07-18 15:33:07,2023-07-18 15:33:09,2.055s,PASSED
"sendKeys(findTestObject(""Object Repository/TESTPENUGASAN/android.Penugasan.Button.Question10(PU).Nomor Telepon Aktif Konsumen""), ""0818072023"")",,,,2023-07-18 15:33:09,2023-07-18 15:33:10,1.435s,PASSED
hideKeyboard(),,,,2023-07-18 15:33:10,2023-07-18 15:33:12,1.879s,PASSED
"tap(findTestObject(""Object Repository/TESTPENUGASAN/android.Penugasan.Button.Question11(PU).KronologiSingkat""), 0)",,,,2023-07-18 15:33:12,2023-07-18 15:33:14,1.389s,PASSED
hideKeyboard(),,,,2023-07-18 15:33:14,2023-07-18 15:33:15,1.925s,PASSED
"sendKeys(findTestObject(""Object Repository/TESTPENUGASAN/android.Penugasan.Button.Question11(PU).KronologiSingkat(Input)""), ""automation 18072023"")",,,,2023-07-18 15:33:15,2023-07-18 15:33:17,1.255s,PASSED
hideKeyboard(),,,,2023-07-18 15:33:17,2023-07-18 15:33:19,2.549s,PASSED
"delay(0.5, STOP_ON_FAILURE)",,,,2023-07-18 15:33:19,2023-07-18 15:33:20,0.512s,PASSED
"tap(findTestObject(""androidButtons/FMUI(DEV)/penugasanPage/android.Penugasan.Button.Submit""), 0)",,,,2023-07-18 15:33:20,2023-07-18 15:33:21,1.019s,PASSED
