Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"tap(findTestObject(""Object Repository/androidButtons/FMUI(DEV)/loginPage/android.loginPage.Field.Username""), 0)",,,,2023-07-17 10:25:33,2023-07-17 10:25:33,0.296s,FAILED
,,,,,,,
Test Cases/APKDEV(FMUI)/androidLogin.Logout,,,,2023-07-17 10:25:33,2023-07-17 10:25:42,8.870s,FAILED
"startExistingApplication(""pkp.mobile.fmui"")",,,,2023-07-17 10:25:33,2023-07-17 10:25:42,8.526s,PASSED
"tap(findTestObject(""Object Repository/androidButtons/FMUI(DEV)/loginPage/android.loginPage.Field.Username""), 0)",,,,2023-07-17 10:25:42,2023-07-17 10:25:42,0.328s,FAILED
,,,,,,,
Test Cases/APKDEV(FMUI)/androidLogin.Logout,,,,2023-07-17 10:25:42,2023-07-17 10:25:52,9.411s,FAILED
"startExistingApplication(""pkp.mobile.fmui"")",,,,2023-07-17 10:25:42,2023-07-17 10:25:51,9.109s,PASSED
"tap(findTestObject(""Object Repository/androidButtons/FMUI(DEV)/loginPage/android.loginPage.Field.Username""), 0)",,,,2023-07-17 10:25:51,2023-07-17 10:25:51,0.290s,FAILED
,,,,,,,
Test Cases/APKDEV(FMUI)/androidLogin.Logout,,,,2023-07-17 10:25:52,2023-07-17 10:26:01,9.314s,FAILED
"startExistingApplication(""pkp.mobile.fmui"")",,,,2023-07-17 10:25:52,2023-07-17 10:26:00,8.943s,PASSED
"tap(findTestObject(""Object Repository/androidButtons/FMUI(DEV)/loginPage/android.loginPage.Field.Username""), 0)",,,,2023-07-17 10:26:00,2023-07-17 10:26:01,0.352s,FAILED
,,,,,,,
Test Cases/APKDEV(FMUI)/androidLogin.Logout,,,,2023-07-17 10:26:01,2023-07-17 10:26:10,9.212s,FAILED
"startExistingApplication(""pkp.mobile.fmui"")",,,,2023-07-17 10:26:01,2023-07-17 10:26:10,8.882s,PASSED
"tap(findTestObject(""Object Repository/androidButtons/FMUI(DEV)/loginPage/android.loginPage.Field.Username""), 0)",,,,2023-07-17 10:26:10,2023-07-17 10:26:10,0.315s,FAILED
,,,,,,,
Test Cases/APKDEV(FMUI)/androidLogin.Logout,,,,2023-07-17 10:26:10,2023-07-17 10:26:20,9.686s,FAILED
"startExistingApplication(""pkp.mobile.fmui"")",,,,2023-07-17 10:26:10,2023-07-17 10:26:19,9.096s,PASSED
"tap(findTestObject(""Object Repository/androidButtons/FMUI(DEV)/loginPage/android.loginPage.Field.Username""), 0)",,,,2023-07-17 10:26:19,2023-07-17 10:26:20,0.543s,FAILED
,,,,,,,
Test Cases/APKDEV(FMUI)/androidLogin.Logout,,,,2023-07-17 10:26:20,2023-07-17 10:26:29,9.506s,FAILED
"startExistingApplication(""pkp.mobile.fmui"")",,,,2023-07-17 10:26:20,2023-07-17 10:26:29,8.984s,PASSED
"tap(findTestObject(""Object Repository/androidButtons/FMUI(DEV)/loginPage/android.loginPage.Field.Username""), 0)",,,,2023-07-17 10:26:29,2023-07-17 10:26:29,0.508s,FAILED
,,,,,,,
Test Cases/APKDEV(FMUI)/androidLogin.Logout,,,,2023-07-17 10:26:29,2023-07-17 10:26:39,9.487s,FAILED
"startExistingApplication(""pkp.mobile.fmui"")",,,,2023-07-17 10:26:29,2023-07-17 10:26:39,9.146s,PASSED
"tap(findTestObject(""Object Repository/androidButtons/FMUI(DEV)/loginPage/android.loginPage.Field.Username""), 0)",,,,2023-07-17 10:26:39,2023-07-17 10:26:39,0.328s,FAILED
,,,,,,,
Test Cases/APKDEV(FMUI)/androidLogin.Logout,,,,2023-07-17 10:26:39,2023-07-17 10:26:49,9.890s,FAILED
"startExistingApplication(""pkp.mobile.fmui"")",,,,2023-07-17 10:26:39,2023-07-17 10:26:49,9.579s,PASSED
"tap(findTestObject(""Object Repository/androidButtons/FMUI(DEV)/loginPage/android.loginPage.Field.Username""), 0)",,,,2023-07-17 10:26:49,2023-07-17 10:26:49,0.299s,FAILED
,,,,,,,
Test Cases/APKDEV(FMUI)/androidLogin.Logout,,,,2023-07-17 10:26:49,2023-07-17 10:26:58,9.048s,FAILED
"startExistingApplication(""pkp.mobile.fmui"")",,,,2023-07-17 10:26:49,2023-07-17 10:26:58,8.777s,PASSED
"tap(findTestObject(""Object Repository/androidButtons/FMUI(DEV)/loginPage/android.loginPage.Field.Username""), 0)",,,,2023-07-17 10:26:58,2023-07-17 10:26:58,0.259s,FAILED
,,,,,,,
Test Cases/APKDEV(FMUI)/androidLogin.Logout,,,,2023-07-17 10:26:58,2023-07-17 10:27:07,9.023s,FAILED
"startExistingApplication(""pkp.mobile.fmui"")",,,,2023-07-17 10:26:58,2023-07-17 10:27:07,8.750s,PASSED
"tap(findTestObject(""Object Repository/androidButtons/FMUI(DEV)/loginPage/android.loginPage.Field.Username""), 0)",,,,2023-07-17 10:27:07,2023-07-17 10:27:07,0.260s,FAILED
,,,,,,,
Test Cases/APKDEV(FMUI)/androidLogin.Logout,,,,2023-07-17 10:27:07,2023-07-17 10:27:16,9.092s,FAILED
"startExistingApplication(""pkp.mobile.fmui"")",,,,2023-07-17 10:27:07,2023-07-17 10:27:16,8.802s,PASSED
"tap(findTestObject(""Object Repository/androidButtons/FMUI(DEV)/loginPage/android.loginPage.Field.Username""), 0)",,,,2023-07-17 10:27:16,2023-07-17 10:27:16,0.280s,FAILED
,,,,,,,
Test Cases/APKDEV(FMUI)/androidLogin.Logout,,,,2023-07-17 10:27:16,2023-07-17 10:27:25,9.132s,FAILED
"startExistingApplication(""pkp.mobile.fmui"")",,,,2023-07-17 10:27:16,2023-07-17 10:27:25,8.823s,PASSED
"tap(findTestObject(""Object Repository/androidButtons/FMUI(DEV)/loginPage/android.loginPage.Field.Username""), 0)",,,,2023-07-17 10:27:25,2023-07-17 10:27:25,0.297s,FAILED
,,,,,,,
Test Cases/APKDEV(FMUI)/androidLogin.Logout,,,,2023-07-17 10:27:25,2023-07-17 10:27:34,9.124s,FAILED
"startExistingApplication(""pkp.mobile.fmui"")",,,,2023-07-17 10:27:25,2023-07-17 10:27:34,8.825s,PASSED
"tap(findTestObject(""Object Repository/androidButtons/FMUI(DEV)/loginPage/android.loginPage.Field.Username""), 0)",,,,2023-07-17 10:27:34,2023-07-17 10:27:34,0.291s,FAILED
