Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Test Cases/APKDEV(FMUI)/androidLogin,,,,2023-07-11 14:33:28,2023-07-11 14:33:28,0.015s,FAILED
"startExistingApplication(""pkp.mobile.fmui"")",,,,2023-07-11 14:33:28,2023-07-11 14:33:28,0.006s,FAILED
,,,,,,,
Test Cases/APKDEV(FMUI)/androidLogin,,,,2023-07-11 14:33:29,2023-07-11 14:33:29,0.011s,FAILED
"startExistingApplication(""pkp.mobile.fmui"")",,,,2023-07-11 14:33:29,2023-07-11 14:33:29,0.003s,FAILED
,,,,,,,
Test Cases/APKDEV(FMUI)/androidLogin,,,,2023-07-11 14:33:29,2023-07-11 14:33:29,0.016s,FAILED
"startExistingApplication(""pkp.mobile.fmui"")",,,,2023-07-11 14:33:29,2023-07-11 14:33:29,0.005s,FAILED
,,,,,,,
Test Cases/APKDEV(FMUI)/androidLogin,,,,2023-07-11 14:33:29,2023-07-11 14:33:29,0.019s,FAILED
"startExistingApplication(""pkp.mobile.fmui"")",,,,2023-07-11 14:33:29,2023-07-11 14:33:29,0.005s,FAILED
