Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"verifyElementVisible(findTestObject(""HAPUS/android.Page.ProfileView""), 3)",,,,2023-08-08 09:43:26,2023-08-08 09:43:26,0.610s,PASSED
"delay(5, STOP_ON_FAILURE)",,,,2023-08-08 09:43:26,2023-08-08 09:43:31,5.008s,PASSED
"tap(findTestObject(""HAPUS/androidButtonMenu""), 0)",,,,2023-08-08 09:43:31,2023-08-08 09:43:32,1.141s,PASSED
"tap(findTestObject(""androidButtons/FMUI(DEV)/menuPage/android.menuPage.Button.Penugasan""), 0)",,,,2023-08-08 09:43:32,2023-08-08 09:43:34,1.312s,PASSED
"tap(findTestObject(""androidButtons/FMUI(DEV)/penugasanPage/android.Penugasan.Button.cardPenugasan""), 0)",,,,2023-08-08 09:43:34,2023-08-08 09:43:35,1.549s,PASSED
"tap(findTestObject(""androidButtons/FMUI(DEV)/penugasanPage/android.Penugasan.Button.Selanjutnya""), 0)",,,,2023-08-08 09:43:35,2023-08-08 09:43:37,1.537s,PASSED
"delay(2, STOP_ON_FAILURE)",,,,2023-08-08 09:43:37,2023-08-08 09:43:39,2.015s,PASSED
"swipe(0, 1926, 0, 1472)",,,,2023-08-08 09:43:39,2023-08-08 09:43:40,1.200s,PASSED
"verifyElementExist(findTestObject(""androidButtons/FMUI(DEV)/penugasanPage/android.Penugasan.Button.selanjutnyaInformasi""), 3)",,,,2023-08-08 09:43:40,2023-08-08 09:43:41,0.431s,PASSED
"tap(findTestObject(""androidButtons/FMUI(DEV)/penugasanPage/android.Penugasan.Button.selanjutnyaInformasi""), 0)",,,,2023-08-08 09:43:41,2023-08-08 09:43:42,1.220s,PASSED
"tap(findTestObject(""androidButtons/FMUI(DEV)/penugasanPage/android.Penugasan.Button.back(PojokKananAtas)""), 0)",,,,2023-08-08 09:43:42,2023-08-08 09:43:43,1.519s,PASSED
"tap(findTestObject(""androidButtons/FMUI(DEV)/penugasanPage/android.Penugasan.Button.back(PojokKananAtas)""), 0)",,,,2023-08-08 09:43:43,2023-08-08 09:43:44,0.982s,PASSED
"tap(findTestObject(""androidButtons/FMUI(DEV)/penugasanPage/android.Penugasan.popUpPage.yesButton""), 0)",,,,2023-08-08 09:43:44,2023-08-08 09:43:45,0.455s,PASSED
,,,,,,,
Test Cases/APKTEST(FMUI)/Penugasan/Penugasan_PelunasanNormal,,Melakukan Penugasan dengan hasil Pelunasan Normal,,2023-08-08 09:43:45,2023-08-08 09:46:10,2m - 24.891s,PASSED
"delay(2, STOP_ON_FAILURE)",,,,2023-08-08 09:43:46,2023-08-08 09:43:48,2.014s,PASSED
"tap(findTestObject(""androidButtons/FMUI(DEV)/penugasanPage/android.Penugasan.Button.Selanjutnya""), 0)",,,,2023-08-08 09:43:48,2023-08-08 09:43:49,1.503s,PASSED
"delay(2, STOP_ON_FAILURE)",,,,2023-08-08 09:43:49,2023-08-08 09:43:52,2.042s,PASSED
"swipe(0, 1926, 0, 1472)",,,,2023-08-08 09:43:52,2023-08-08 09:43:53,1.297s,PASSED
"delay(1, STOP_ON_FAILURE)",,,,2023-08-08 09:43:53,2023-08-08 09:43:54,1.017s,PASSED
"tap(findTestObject(""androidButtons/FMUI(DEV)/penugasanPage/android.Penugasan.Button.selanjutnyaInformasi""), 0)",,,,2023-08-08 09:43:54,2023-08-08 09:43:55,1.455s,PASSED
"delay(2, STOP_ON_FAILURE)",,,,2023-08-08 09:43:55,2023-08-08 09:43:57,2.013s,PASSED
"tap(findTestObject(""Object Repository/PENUGASAN(DEV)/android.Penugasan.Button.Question1""), 0)",,,,2023-08-08 09:43:57,2023-08-08 09:43:59,1.311s,PASSED
"tap(findTestObject(""Object Repository/PENUGASAN(DEV)/android.Penugasan.Button.List1.Question1""), 0)",,,,2023-08-08 09:43:59,2023-08-08 09:44:01,2.052s,PASSED
"tap(findTestObject(""Object Repository/PENUGASAN(DEV)/android.Penugasan.Button.Question2""), 0)",,,,2023-08-08 09:44:01,2023-08-08 09:44:02,1.286s,PASSED
"tap(findTestObject(""Object Repository/PENUGASAN(DEV)/android.Penugasan.Button.List1.Question2""), 0)",,,,2023-08-08 09:44:02,2023-08-08 09:44:03,1.356s,PASSED
"tap(findTestObject(""Object Repository/PENUGASAN(DEV)/android.Penugasan.Button.Question3""), 0)",,,,2023-08-08 09:44:03,2023-08-08 09:44:04,1.195s,PASSED
"tap(findTestObject(""Object Repository/PENUGASAN(DEV)/android.Penugasan.Button.List3.Question3""), 0)",,,,2023-08-08 09:44:04,2023-08-08 09:44:06,1.594s,PASSED
"tap(findTestObject(""Object Repository/PENUGASAN(TEST)/Hasil_PelunasanNormal/android.Penugasan.Button.Question4""), 0)",,,,2023-08-08 09:44:06,2023-08-08 09:44:07,1.250s,PASSED
"delay(1, STOP_ON_FAILURE)",,,,2023-08-08 09:44:07,2023-08-08 09:44:08,1.007s,PASSED
"tap(findTestObject(""Object Repository/PENUGASAN(TEST)/Hasil_PelunasanNormal/android.Penugasan.Button.Question4.List6""), 0)",,,,2023-08-08 09:44:08,2023-08-08 09:44:10,1.733s,PASSED
"delay(1, STOP_ON_FAILURE)",,,,2023-08-08 09:44:10,2023-08-08 09:44:11,1.019s,PASSED
"tap(findTestObject(""Object Repository/PENUGASAN(TEST)/Hasil_PelunasanNormal/android.Penugasan.Button.Question5""), 0)",,,,2023-08-08 09:44:11,2023-08-08 09:44:12,1.288s,PASSED
"delay(1, STOP_ON_FAILURE)",,,,2023-08-08 09:44:12,2023-08-08 09:44:13,1.011s,PASSED
"tap(findTestObject(""Object Repository/PENUGASAN(TEST)/Hasil_PelunasanNormal/android.Penugasan.Button.Question5.List2""), 0)",,,,2023-08-08 09:44:13,2023-08-08 09:44:15,1.215s,PASSED
"delay(1, STOP_ON_FAILURE)",,,,2023-08-08 09:44:15,2023-08-08 09:44:16,1.017s,PASSED
"swipe(0, 1950, 0, 1455)",,,,2023-08-08 09:44:16,2023-08-08 09:44:17,1.105s,PASSED
"delay(0.5, STOP_ON_FAILURE)",,,,2023-08-08 09:44:17,2023-08-08 09:44:17,0.511s,PASSED
"tap(findTestObject(""Object Repository/PENUGASAN(TEST)/Hasil_PelunasanNormal/android.Penugasan.Button.Question8""), 0)",,,,2023-08-08 09:44:17,2023-08-08 09:44:19,2.093s,PASSED
"sendKeys(findTestObject(""Object Repository/PENUGASAN(TEST)/Hasil_PelunasanNormal/android.Penugasan.Button.Question8""), ""10000000"")",,,,2023-08-08 09:44:19,2023-08-08 09:44:20,1.070s,PASSED
hideKeyboard(),,,,2023-08-08 09:44:20,2023-08-08 09:44:22,2.050s,PASSED
"tap(findTestObject(""Object Repository/PENUGASAN(TEST)/Hasil_PelunasanNormal/android.Penugasan.Button.Question9""), 0)",,,,2023-08-08 09:44:22,2023-08-08 09:44:24,1.099s,PASSED
"sendKeys(findTestObject(""Object Repository/PENUGASAN(TEST)/Hasil_PelunasanNormal/android.Penugasan.Button.Question9""), ""1000000"")",,,,2023-08-08 09:44:24,2023-08-08 09:44:25,1.135s,PASSED
hideKeyboard(),,,,2023-08-08 09:44:25,2023-08-08 09:44:27,2.112s,PASSED
"delay(1.5, STOP_ON_FAILURE)",,,,2023-08-08 09:44:27,2023-08-08 09:44:28,1.517s,PASSED
"tap(findTestObject(""PENUGASAN(TEST)/Hasil_PelunasanNormal/android.Penugasan.Button.Question10""), 0)",,,,2023-08-08 09:44:28,2023-08-08 09:44:29,0.446s,PASSED
"tap(findTestObject(""Object Repository/PENUGASAN(TEST)/Hasil_PelunasanNormal/android.Penugasan.Button.Question10.List1""), 0)",,,,2023-08-08 09:44:29,2023-08-08 09:44:50,21.219s,PASSED
"tap(findTestObject(""PENUGASAN(TEST)/Hasil_PelunasanNormal/android.Penugasan.Button.Question11.Camera (1)""), 0)",,,,2023-08-08 09:44:50,2023-08-08 09:45:50,1m - 0.269s,PASSED
"delay(1, STOP_ON_FAILURE)",,,,2023-08-08 09:45:50,2023-08-08 09:45:51,1.011s,PASSED
"tap(findTestObject(""PENUGASAN(TEST)/Hasil_PelunasanNormal/android.Penugasan.Button.PilihCamera.Question11""), 0)",,,,2023-08-08 09:45:51,2023-08-08 09:45:56,4.431s,PASSED
"delay(1.5, STOP_ON_FAILURE)",,,,2023-08-08 09:45:56,2023-08-08 09:45:57,1.518s,PASSED
"tap(findTestObject(""PENUGASAN(TEST)/Hasil_PelunasanNormal/android.Penugasan.Button.Shutter.Question11""), 0)",,,,2023-08-08 09:45:57,2023-08-08 09:45:58,0.362s,PASSED
"delay(1.5, STOP_ON_FAILURE)",,,,2023-08-08 09:45:58,2023-08-08 09:45:59,1.522s,PASSED
"tap(findTestObject(""PENUGASAN(TEST)/Hasil_PelunasanNormal/android.Penugasan.Button.Checklist.Question11""), 0)",,,,2023-08-08 09:45:59,2023-08-08 09:46:00,0.916s,PASSED
"delay(1.5, STOP_ON_FAILURE)",,,,2023-08-08 09:46:00,2023-08-08 09:46:02,1.511s,PASSED
"tap(findTestObject(""Object Repository/PENUGASAN(TEST)/Hasil_PelunasanNormal/android.Penugasan.Button.Question12 (1)""), 0)",,,,2023-08-08 09:46:02,2023-08-08 09:46:03,1.230s,PASSED
"sendKeys(findTestObject(""Object Repository/PENUGASAN(TEST)/Hasil_PelunasanNormal/android.Penugasan.Button.Question12 (1)""), ""0808022023"")",,,,2023-08-08 09:46:03,2023-08-08 09:46:03,0.280s,PASSED
hideKeyboard(),,,,2023-08-08 09:46:03,2023-08-08 09:46:05,1.892s,PASSED
"tap(findTestObject(""Object Repository/PENUGASAN(TEST)/Hasil_PelunasanNormal/android.Penugasan.Button.Question13 (1)""), 0)",,,,2023-08-08 09:46:05,2023-08-08 09:46:06,1.540s,PASSED
"sendKeys(findTestObject(""Object Repository/PENUGASAN(TEST)/Hasil_PelunasanNormal/android.Penugasan.Button.Question13 (1)""), ""AUTOMATED 08022023"")",,,,2023-08-08 09:46:06,2023-08-08 09:46:08,1.259s,PASSED
hideKeyboard(),,,,2023-08-08 09:46:08,2023-08-08 09:46:10,1.868s,PASSED
